source_vintage,source_hs8,hs8_2022,match_type
2017,38248500,38248500,identity
2017,38248600,38248600,identity
2017,38248700,38248700,identity
2017,38248800,38248800,identity
2017,38249100,38249100,identity
2017,38249911,38249911,identity
2017,38249912,38249912,identity
2017,38249913,38249913,identity
2017,38249914,38249914,identity
2017,38249915,38249915,identity
2017,38249916,38249916,identity
2017,38249917,38249917,identity
2017,38249918,38249918,identity
2017,38249920,38249920,identity
2017,38249921,38249921,identity
2017,38249922,38249922,identity
2017,38249923,38249923,identity
2017,38249924,38249924,identity
2017,38249925,38249925,identity
2017,38249990,38248900,concordance_split
2017,38249990,38249200,concordance_split
2017,38249990,38249991,concordance_split
2017,38251001,38251001,identity
2017,38251002,38251002,identity
2017,38252000,38252000,identity
2017,38253000,38253000,identity
2017,38254100,38254100,identity
2017,38254900,38254900,identity
2017,38255000,38255000,identity
2017,38256100,38256100,identity
2017,38256900,38256900,identity
2017,38259000,38259000,identity
2017,38260000,38260000,identity
2017,39011000,39011000,identity
2017,39012000,39012000,identity
2017,39013000,39013000,identity
2017,39014000,39014000,identity
2017,39019001,39019001,identity
2017,39021000,39021000,identity
2017,39022000,39022000,identity
2017,39023000,39023000,identity
2017,39029000,39029000,identity
2017,39031100,39031100,identity
2017,39031900,39031900,identity
2017,39032000,39032000,identity
2017,39033000,39033000,identity
2017,39039000,39039000,identity
2017,39041000,39041000,identity
2017,39042100,39042100,identity
2017,39042200,39042200,identity
2017,39043000,39043000,identity
2017,39044000,39044000,identity
2017,39045000,39045000,identity
2017,39046100,39046100,identity
2017,39046900,39046900,identity
2017,39049000,39049000,identity
2017,39051200,39051200,identity
2017,39051901,39051901,identity
2017,39052100,39052100,identity
2017,39052900,39052900,identity
2017,39053000,39053000,identity
2017,39059100,39059100,identity
2017,39059900,39059900,identity
2017,39061000,39061000,identity
2017,39069000,39069000,identity
2017,39071000,39071000,identity
2017,39072001,39072102,concordance_split
2017,39072001,39072990,concordance_split
2017,39073000,39073000,identity
2017,39074000,39074000,identity
2017,39075000,39075000,identity
2017,39076100,39076100,identity
2017,39076900,39076900,identity
2017,39077005,39077005,identity
2017,39079100,39079100,identity
2017,39079990,39079990,identity
2017,39081000,39081000,identity
2017,39089000,39089000,identity
2017,39091000,39091000,identity
2017,39092000,39092000,identity
2017,39093100,39093100,identity
2017,39093900,39093900,identity
2017,39094000,39094000,identity
2017,39095000,39095000,identity
2017,39100000,39100000,identity
2017,39111000,39111000,identity
2017,39119000,39112001,concordance_split
2017,39119000,39119090,concordance_split
2017,39121100,39121100,identity
2017,39121200,39121200,identity
2017,39122000,39122000,identity
2017,39123100,39123100,identity
2017,39123900,39123900,identity
2017,39129000,39129000,identity
2017,39131000,39131000,identity
2017,39139002,39139002,identity
2017,39140000,39140000,identity
2017,39151001,39151001,identity
2017,39151002,39151002,identity
2017,39152001,39152001,identity
2017,39152002,39152002,identity
2017,39153001,39153001,identity
2017,39153002,39153002,identity
2017,39159093,39159093,identity
2017,39159094,39159094,identity
2017,39159095,39159095,identity
2017,39161002,39161002,identity
2017,39162002,39162002,identity
2017,39169000,39169000,identity
2017,39171002,39171002,identity
2017,39172102,39172102,identity
2017,39172202,39172202,identity
2017,39172302,39172302,identity
2017,39172900,39172900,identity
2017,39173102,39173102,identity
2017,39173202,39173202,identity
2017,39173302,39173302,identity
2017,39173902,39173902,identity
2017,39174000,39174000,identity
2017,39181000,39181000,identity
2017,39189000,39189000,identity
2017,39191000,39191000,identity
2017,39199000,39199000,identity
2017,39201001,39201001,identity
2017,39202002,39202002,identity
2017,39203003,39203003,identity
2017,39204300,39204300,identity
2017,39204900,39204900,identity
2017,39205104,39205104,identity
2017,39205905,39205905,identity
2017,39206101,39206101,identity
2017,39206202,39206202,identity
2017,39206303,39206303,identity
2017,39206904,39206904,identity
2017,39207105,39207105,identity
2017,39207306,39207306,identity
2017,39207920,39207920,identity
2017,39209107,39209107,identity
2017,39209208,39209208,identity
2017,39209309,39209309,identity
2017,39209411,39209411,identity
2017,39209912,39209912,identity
2017,39211101,39211101,identity
2017,39211202,39211202,identity
2017,39211303,39211303,identity
2017,39211404,39211404,identity
2017,39211905,39211905,identity
2017,39219009,39219009,identity
2017,39221002,39221002,identity
2017,39222000,39222000,identity
2017,39229003,39229003,identity
2017,39231000,39231000,identity
2017,39232101,39232101,identity
2017,39232900,39232900,identity
2017,39233000,39233000,identity
2017,39234000,39234000,identity
2017,39235000,39235000,identity
2017,39239001,39239001,identity
2017,39241000,39241000,identity
2017,39249000,39249000,identity
2017,39251000,39251000,identity
2017,39252000,39252000,identity
2017,39253000,39253000,identity
2017,39259000,39259000,identity
2017,39261000,39261000,identity
2017,39262001,39262001,identity
2017,39263000,39263000,identity
2017,39264000,39264000,identity
2017,39269092,39269092,identity
2017,40011000,40011000,identity
2017,40012100,40012100,identity
2017,40012200,40012200,identity
2017,40012900,40012900,identity
2017,40013000,40013000,identity
2017,40021100,40021100,identity
2017,40021900,40021900,identity
2017,40022000,40022000,identity
2017,40023100,40023100,identity
2017,40023900,40023900,identity
2017,40024100,40024100,identity
2017,40024900,40024900,identity
2017,40025100,40025100,identity
2017,40025900,40025900,identity
2017,40026000,40026000,identity
2017,40027000,40027000,identity
2017,40028000,40028000,identity
2017,40029100,40029100,identity
2017,40029900,40029900,identity
2017,40030000,40030000,identity
2017,40040001,40040001,identity
2017,40040002,40040002,identity
2017,40040003,40040003,identity
2017,40051000,40051000,identity
2017,40052000,40052000,identity
2017,40059100,40059100,identity
2017,40059900,40059900,identity
2017,40061000,40061000,identity
2017,40069000,40069000,identity
2017,40070000,40070000,identity
2017,40081100,40081100,identity
2017,40081900,40081900,identity
2017,40082100,40082100,identity
2017,40082900,40082900,identity
2017,40091100,40091100,identity
2017,40091200,40091200,identity
2017,40092100,40092100,identity
2017,40092200,40092200,identity
2017,40093100,40093100,identity
2017,40093200,40093200,identity
2017,40094100,40094100,identity
2017,40094200,40094200,identity
2017,40101100,40101100,identity
2017,40101200,40101200,identity
2017,40101991,40101991,identity
2017,40103100,40103100,identity
2017,40103200,40103200,identity
2017,40103300,40103300,identity
2017,40103400,40103400,identity
2017,40103500,40103500,identity
2017,40103600,40103600,identity
2017,40103900,40103900,identity
2017,40111000,40111000,identity
2017,40112000,40112000,identity
2017,40113000,40113000,identity
2017,40114000,40114000,identity
2017,40115000,40115000,identity
2017,40117000,40117000,identity
2017,40118000,40118000,identity
2017,40119000,40119000,identity
2017,40121100,40121100,identity
2017,40121200,40121200,identity
2017,40121300,40121300,identity
2017,40121900,40121900,identity
2017,40122001,40122001,identity
2017,40122002,40122002,identity
2017,40122003,40122003,identity
2017,40129000,40129000,identity
2017,40131000,40131000,identity
2017,40132000,40132000,identity
2017,40139000,40139000,identity
2017,40141000,40141000,identity
2017,40149000,40149000,identity
2017,40151111,40151201,concordance
2017,40151912,40151201,concordance_split
2017,40151912,40151920,concordance_split
2017,40159030,40159030,identity
2017,40161000,40161000,identity
2017,40169100,40169100,identity
2017,40169200,40169200,identity
2017,40169300,40169300,identity
2017,40169400,40169400,identity
2017,40169500,40169500,identity
2017,40169900,40169900,identity
2017,40170000,40170000,identity
2017,41012012,41012012,identity
2017,41012013,41012013,identity
2017,41015020,41015020,identity
2017,41015021,41015021,identity
2017,41019000,41019000,identity
2017,41021013,41021013,identity
2017,41021015,41021015,identity
2017,41021022,41021022,identity
2017,41021026,41021026,identity
2017,41021050,41021050,identity
2017,41022101,41022101,identity
2017,41022900,41022900,identity
2017,41032012,41032012,identity
2017,41033000,41033000,identity
2017,41039000,41039000,identity
2017,41041100,41041100,identity
2017,41041900,41041900,identity
2017,41044100,41044100,identity
2017,41044992,41044992,identity
2017,41051000,41051000,identity
2017,41053000,41053000,identity
2017,41062100,41062100,identity
2017,41062200,41062200,identity
2017,41063114,41063114,identity
2017,41063217,41063217,identity
2017,41064000,41064000,identity
2017,41069100,41069100,identity
2017,41069200,41069200,identity
2017,41071100,41071100,identity
2017,41071200,41071200,identity
2017,41071917,41071917,identity
2017,41079100,41079100,identity
2017,41079200,41079200,identity
2017,41079900,41079900,identity
2017,41120000,41120000,identity
2017,41131000,41131000,identity
2017,41132000,41132000,identity
2017,41133000,41133000,identity
2017,41139000,41139000,identity
2017,41141000,41141000,identity
2017,41142000,41142000,identity
2017,41151000,41151000,identity
2017,41152000,41152000,identity
2017,42010000,42010000,identity
2017,42021100,42021100,identity
2017,42021200,42021200,identity
2017,42021900,42021900,identity
2017,42022100,42022100,identity
2017,42022200,42022200,identity
2017,42022900,42022900,identity
2017,42023100,42023100,identity
2017,42023200,42023200,identity
2017,42023900,42023900,identity
2017,42029100,42029100,identity
2017,42029200,42029200,identity
2017,42029900,42029900,identity
2017,42031000,42031000,identity
2017,42032100,42032100,identity
2017,42032900,42032900,identity
2017,42033000,42033000,identity
2017,42034000,42034000,identity
2017,42050010,42050010,identity
2017,42060020,42060020,identity
2017,43011000,43011000,identity
2017,43013000,43013000,identity
2017,43016000,43016000,identity
2017,43018000,43018000,identity
2017,43019010,43019010,identity
2017,43021100,43021100,identity
2017,43021950,43021950,identity
2017,43022000,43022000,identity
2017,43023000,43023000,identity
2017,43031000,43031000,identity
2017,43039000,43039000,identity
2017,43040000,43040000,identity
2017,44011100,44011100,identity
2017,44011200,44011200,identity
2017,44012120,44012120,identity
2017,44012231,44012231,identity
2017,44012232,44012232,identity
2017,44012299,44012299,identity
2017,44013100,44013100,identity
2017,44013901,44013201,concordance_split
2017,44013901,44013990,concordance_split
2017,44014011,44014111,concordance_split
2017,44014011,44014931,concordance_split
2017,44014012,44014112,concordance_split
2017,44014012,44014932,concordance_split
2017,44014090,44014120,concordance_split
2017,44014090,44014940,concordance_split
2017,44021000,44021000,identity
2017,44029000,44022001,concordance_split
2017,44029000,44029002,concordance_split
2017,44031100,44031100,identity
2017,44031200,44031200,identity
2017,44032100,44032101,concordance_split
2017,44032100,44032202,concordance_split
2017,44032200,44032202,concordance
